x,p,n,phi
2.128514056224899420e-01,1.144168376471635273e+00,1.141866254090939448e+00,9.550927709822540912e-01
2.168674698795180489e-01,1.141944283548260053e+00,1.139969427477611763e+00,9.498524237751266863e-01
2.208835341365461558e-01,1.140087037802563152e+00,1.137936187270276012e+00,9.445993357665886103e-01
2.248995983935742626e-01,1.137873801725241663e+00,1.136030407846626566e+00,9.393323715268137031e-01
2.289156626506023973e-01,1.136022594380229567e+00,1.133987942280783479e+00,9.340535146151230927e-01
2.329317269076305041e-01,1.133818258232329512e+00,1.132075330808159697e+00,9.287615311274131091e-01
2.369477911646586110e-01,1.131971381585983538e+00,1.130025493245703894e+00,9.234583031280070298e-01
2.409638554216867179e-01,1.129774416528361192e+00,1.128107707405705984e+00,9.181425212127592994e-01
2.449799196787148248e-01,1.127930541606791071e+00,1.126051942357090496e+00,9.128159865088620872e-01
2.489959839357429594e-01,1.125739752139415906e+00,1.124130278897084612e+00,9.074773320052860193e-01
2.530120481927710663e-01,1.123897844927435274e+00,1.122069712077597758e+00,9.021282939708485937e-01
2.570281124497991732e-01,1.121712295243177948e+00,1.120145186344987831e+00,8.967674617211576216e-01
2.610441767068272800e-01,1.119871551548489164e+00,1.118080694802175534e+00,8.913965192545464378e-01
2.650602409638553869e-01,1.117690508253371684e+00,1.116154102688939220e+00,8.860140230597933764e-01
2.690763052208834938e-01,1.115850303033874003e+00,1.114086369426028789e+00,8.806216147309493536e-01
2.730923694779116007e-01,1.113673190574627547e+00,1.112158335627827954e+00,8.752178263688293880e-01
2.771084337349397075e-01,1.111833038498336812e+00,1.110087892163422518e+00,8.698042649066188847e-01
2.811244979919678699e-01,1.109659404461775800e+00,1.108158907788826752e+00,8.643794446173899138e-01
2.851405622489959768e-01,1.107818929195165003e+00,1.106086167327651637e+00,8.589449438606011622e-01
2.891566265060240837e-01,1.105648417280630458e+00,1.104156619217704360e+00,8.534992641752949805e-01
2.931726907630521906e-01,1.103807327562936980e+00,1.102081902512226819e+00,8.480439601415884487e-01
2.971887550200802974e-01,1.101639656521752553e+00,1.100152096105738275e+00,8.425775245129031310e-01
3.012048192771084043e-01,1.099797727517641821e+00,1.098075651626114313e+00,8.371014918750337985e-01
3.052208835341365112e-01,1.097632674735054215e+00,1.096145828798192889e+00,8.316143492493157652e-01
3.092369477911646181e-01,1.095789733494864970e+00,1.094067848468689208e+00,8.261176142238826348e-01
3.132530120481927249e-01,1.093627122185598211e+00,1.092138201453052959e+00,8.206097704419701433e-01
3.172690763052208318e-01,1.091783036303511256e+00,1.090058832933830102e+00,8.150923208747796744e-01
3.212851405622489942e-01,1.089622725521315338e+00,1.088129515193084096e+00,8.095637475942963901e-01
3.253012048192771011e-01,1.087777394284312971e+00,1.086048871469189825e+00,8.040255408541705506e-01
3.293172690763052080e-01,1.085619271123759333e+00,1.084120006185741447e+00,7.984761825338111407e-01
3.333333333333333148e-01,1.083772618601415383e+00,1.082038173056407482e+00,7.929171516924407026e-01
3.373493975903614217e-01,1.081616592108264996e+00,1.080109859767801384e+00,7.873469310602926319e-01
3.413654618473895286e-01,1.079768561755445333e+00,1.078026901697936468e+00,7.817669897311205762e-01
3.453815261044176355e-01,1.077614558169159853e+00,1.076099221484581925e+00,7.761758120666797378e-01
3.493975903614457423e-01,1.075765108608518927e+00,1.074015186178288062e+00,7.705748581942126751e-01
3.534136546184738492e-01,1.073613067643803598e+00,1.072088205721482002e+00,7.649626146817061212e-01
3.574297188755019561e-01,1.071762169368641882e+00,1.070003127698028411e+00,7.593405335090177566e-01
3.614457831325300630e-01,1.069612041307687944e+00,1.068076902456075672e+00,7.537071038634299835e-01
3.654618473895582254e-01,1.067759674103020640e+00,1.065990805846967149e+00,7.480637702559602698e-01
3.694779116465863322e-01,1.065611417520486270e+00,1.064065382542647820e+00,7.424090247792881625e-01
3.734939759036144391e-01,1.063757568444735568e+00,1.061978283280327062e+00,7.367443050442792352e-01
3.775100401606425460e-01,1.061611148426692797e+00,1.060053701850481644e+00,7.310681062352916149e-01
3.815261044176706529e-01,1.059755810231076012e+00,1.057965609381752436e+00,7.253818595459394780e-01
3.855421686746987597e-01,1.057611196979640011e+00,1.056041904506682672e+00,7.196840633599705939e-01
3.895582329317268666e-01,1.055754366869317451e+00,1.053952823134766792e+00,7.139761428697295464e-01
3.935742971887549735e-01,1.053611534608414724e+00,1.052030025439383287e+00,7.082565997041474493e-01
3.975903614457830804e-01,1.051753213270448351e+00,1.049939955375809975e+00,7.025268534181703384e-01
4.016064257028111872e-01,1.049612139386651322e+00,1.048018092374389143e+00,6.967854088828446812e-01
4.056224899598392941e-01,1.047752330226186190e+00,1.045927030564208104e+00,6.910336803391176064e-01
4.096385542168674565e-01,1.045612994592921785e+00,1.044006127404990769e+00,6.852701758584736069e-01
4.136546184738955634e-01,1.043751703131710729e+00,1.041914068175025188e+00,6.794963046599513667e-01
4.176706827309236703e-01,1.041614087576339776e+00,1.039994148228712723e+00,6.737105779432491781e-01
4.216867469879517771e-01,1.039751320977631677e+00,1.037901083797830859e+00,6.679144001735148883e-01
4.257028112449798840e-01,1.037615408859584809e+00,1.035982169124565422e+00,6.621062855822468229e-01
4.297188755020079909e-01,1.035751175551077319e+00,1.033888090006605642e+00,6.562876341303797156e-01
4.337349397590360978e-01,1.033616951425989194e+00,1.031970201728657166e+00,6.504569629656403729e-01
4.377510040160642046e-01,1.031751260798502878e+00,1.029875097052163069e+00,6.446156677806604840e-01
4.417670682730923115e-01,1.029618710148498151e+00,1.027958255653839581e+00,6.387622685086732366e-01
4.457831325301204184e-01,1.027751572312623818e+00,1.025862113417745913e+00,6.328981567998241964e-01
4.497991967871485253e-01,1.025620681326929073e+00,1.023946338989633942e+00,6.270218552301995985e-01
4.538152610441766877e-01,1.023752106913429882e+00,1.021849146270182418e+00,6.211347516261734869e-01
4.578313253012047945e-01,1.021622862306555524e+00,1.019934458711442504e+00,6.152353710547227017e-01
4.618473895582329014e-01,1.019752862298974438e+00,1.017836201832658105e+00,6.093250977325412876e-01
4.658634538152610083e-01,1.017625251156012878e+00,1.015922621022536498e+00,6.034024590584055048e-01
4.698795180722891152e-01,1.015753836745933558e+00,1.013823285700378163e+00,5.974688358509011588e-01
4.738955823293172220e-01,1.013627846386218501e+00,1.011910831648181297e+00,5.915227576762476236e-01
4.779116465863453289e-01,1.011755028843057680e+00,1.009810403116849997e+00,5.855656021658218746e-01
4.819277108433734358e-01,1.009630646694614775e+00,1.007899096098259006e+00,5.795959008853200922e-01
4.859437751004015427e-01,1.007756437242801395e+00,1.005797559226007998e+00,5.736150284908275720e-01
4.899598393574296495e-01,1.005633650720784811e+00,1.003887419912673051e+00,5.676215183774802053e-01
4.939759036144578119e-01,1.003758060417747622e+00,1.001784759313733675e+00,5.616167424406260933e-01
4.979919678714859188e-01,1.001636856800444786e+00,9.998758089025492346e-01,5.555992357342423027e-01
5.020080321285139702e-01,9.997598964090600449e-01,9.977720090514163864e-01,5.495703676117659198e-01
5.060240963855421326e-01,9.976402627050949823e-01,9.958642693996667683e-01,5.435286746164156302e-01
5.100401606425701839e-01,9.957619425541230918e-01,9.937593147539441896e-01,5.374755237845437739e-01
5.140562248995983463e-01,9.936438653542171151e-01,9.918528085266269390e-01,5.314094529817025014e-01
5.180722891566265087e-01,9.917641951798297217e-01,9.897466836649105870e-01,5.253318271598932387e-01
5.220883534136545601e-01,9.896476604858643888e-01,9.878414345009715047e-01,5.192411853446973202e-01
5.261044176706827225e-01,9.877666492465864145e-01,9.857341242828350225e-01,5.131388906465808031e-01
5.301204819277107738e-01,9.856516422697739754e-01,9.838301569877972996e-01,5.070234830956796834e-01
5.341365461847389362e-01,9.837692979260321824e-01,9.817216467438710792e-01,5.008963242163679830e-01
5.381526104417669876e-01,9.816558028446533690e-01,9.798189875174465602e-01,4.947559548973396448e-01
5.421686746987951500e-01,9.797721320925861788e-01,9.777092632788731974e-01,4.886037353479781853e-01
5.461847389558232013e-01,9.776601317579960426e-01,9.758079399876276039e-01,4.824382071822155837e-01
5.502008032128513637e-01,9.757751397051679376e-01,9.736969887658946110e-01,4.762607295848608202e-01
5.542168674698794151e-01,9.736646152824900424e-01,9.717970312729826698e-01,4.700698447783366873e-01
5.582329317269075775e-01,9.717783050505984788e-01,9.696848414033291119e-01,4.638669112370533698e-01
5.622489959839357399e-01,9.696692355776540539e-01,9.677862819697838903e-01,4.576504716965296149e-01
5.662650602409637912e-01,9.677816078141019407e-01,9.656728435341602745e-01,4.514218842641468665e-01
5.702811244979919536e-01,9.656739696585238120e-01,9.637757173093173257e-01,4.451796921203565738e-01
5.742971887550200050e-01,9.637850219347284808e-01,9.616610226583467425e-01,4.389252533847421978e-01
5.783132530120481674e-01,9.616787881247436109e-01,9.597653682808398035e-01,4.326571116490059987e-01
5.823293172690762187e-01,9.597885141940881715e-01,9.576494126785374261e-01,4.263766254682195833e-01
5.863453815261043811e-01,9.576836535929289518e-01,9.557552730140699282e-01,4.200823388550817827e-01
5.903614457831324325e-01,9.557920424751449318e-01,9.536380554343921734e-01,4.137756112775797801e-01
5.943775100401605949e-01,9.536885187622461402e-01,9.517454784823691227e-01,4.074549872336288292e-01
5.983935742971886462e-01,9.517955536134705685e-01,9.496270025932137537e-01,4.011218276481228751e-01
6.024096385542168086e-01,9.496933240272327215e-01,9.477360426015504213e-01,3.947746776365254062e-01
6.064257028112449710e-01,9.477989807457211091e-01,9.456163179798734442e-01,3.884149002064947731e-01
6.104417670682730224e-01,9.456979945323424896e-01,9.437270368161704281e-01,3.820410413083210610e-01
6.144578313253011848e-01,9.438022400384458166e-01,9.416060804477525137e-01,3.756544667590051012e-01
6.184738955823292361e-01,9.417024365387104412e-01,9.397185492859096989e-01,3.692537236666611489e-01
6.224899598393573985e-01,9.398052266537822996e-01,9.375963874154042976e-01,3.628401815081550019e-01
6.265060240963854499e-01,9.377065329442419994e-01,9.357106888100696906e-01,3.564123890037617093e-01
6.305220883534136123e-01,9.358078097760645919e-01,9.335873592217641681e-01,3.499717202932803306e-01
6.345381526104416636e-01,9.337101377621287446e-01,9.317035896593226507e-01,3.435167263264043980e-01
6.385542168674698260e-01,9.318098264835507072e-01,9.295791444871612796e-01,3.370487870966920596e-01
6.425702811244979884e-01,9.297130693188552231e-01,9.276974175219010466e-01,3.305664566023459594e-01
6.465863453815260398e-01,9.278110742007749101e-01,9.255719267094606462e-01,3.240711221126000852e-01
6.506024096385542022e-01,9.257151018789094854e-01,9.236923768179240435e-01,3.175613417430050989e-01
6.546184738955822535e-01,9.238113014075109986e-01,9.215659323760859722e-01,3.110385117447848624e-01
6.586345381526104159e-01,9.217159553376230718e-01,9.196887196923649865e-01,3.045011957283944026e-01
6.626506024096384673e-01,9.198101962076425941e-01,9.175614409354669876e-01,2.979508009833043425e-01
6.666666666666666297e-01,9.177152825432578487e-01,9.156867570665315759e-01,2.913858983736819508e-01
6.706827309236946810e-01,9.158073722725308397e-01,9.135587970481086062e-01,2.848079087140008570e-01
6.746987951807228434e-01,9.137126537114853564e-01,9.116868722125774926e-01,2.782154123513670418e-01
6.787148594377508948e-01,9.118023515653100874e-01,9.095584256310025317e-01,2.716098466414716417e-01
6.827309236947790572e-01,9.097075372759981793e-01,9.076895374188311827e-01,2.649898042235598883e-01
6.867469879518072196e-01,9.077945431207602445e-01,9.055608503231781237e-01,2.583567426617171536e-01
6.907630522088352709e-01,9.056992763735729479e-01,9.036953344396557730e-01,2.517092704110301393e-01
6.947791164658634333e-01,9.037832169949944205e-01,9.015667161392720841e-01,2.450488697112283287e-01
6.987951807228914847e-01,9.016870599849775569e-01,8.997049795770740710e-01,2.383741692365472509e-01
7.028112449799196471e-01,8.997674723041293454e-01,8.975768172475466766e-01,2.316866813525798596e-01
7.068273092369476984e-01,8.976698875380686449e-01,8.957193544285206865e-01,2.249850604381350150e-01
7.108433734939758608e-01,8.957461980341350216e-01,8.935921310154274488e-01,2.182708556420782930e-01
7.148594377510039122e-01,8.936465255183383416e-01,8.917395435631344514e-01,2.115427538635941129e-01
7.188755020080320746e-01,8.917180250165284150e-01,8.896138597174713114e-01,2.048023491741555735e-01
7.228915662650601259e-01,8.896154543155874173e-01,8.877668806669452017e-01,1.980483694436753761e-01
7.269076305220882883e-01,8.876812671161806723e-01,8.856434816076178551e-01,1.912824636239473242e-01
7.309236947791164507e-01,8.855748031520870311e-01,8.838030050360826673e-01,1.845034110129832317e-01
7.349397590361445021e-01,8.836338492559936419e-01,8.816828134317563626e-01,1.777129276307992944e-01
7.389558232931726645e-01,8.815222704742293747e-01,8.798499307101989020e-01,1.709098571237351871e-01
7.429718875502007158e-01,8.795732193941491195e-01,8.777340869129772738e-01,1.640959975018888573e-01
7.469879518072288782e-01,8.774550266306441193e-01,8.759101310421871789e-01,1.572702727005700907e-01
7.510040160642569296e-01,8.754962409561597436e-01,8.738000422987476368e-01,1.504345809916952936e-01
7.550200803212850920e-01,8.733695949868521824e-01,8.719866421154383040e-01,1.435879462421765507e-01
7.590361445783131433e-01,8.713990614864497442e-01,8.698840427394375352e-01,1.367323893599733942e-01
7.630522088353413057e-01,8.692617068187551421e-01,8.680831891716939142e-01,1.298670583209210749e-01
7.670682730923693571e-01,8.672769524002899022e-01,8.659902140994555353e-01,1.229941240648428358e-01
7.710843373493975195e-01,8.651261243607860640e-01,8.642043411326782998e-01,1.161128884052334831e-01
7.751004016064256819e-01,8.631241136613568843e-01,8.621236158212060019e-01,1.092257058529733094e-01
7.791164658634537332e-01,8.609564252328605338e-01,8.603556994269351277e-01,1.023320685800463703e-01
7.831325301204818956e-01,8.589334359553355558e-01,8.582904497129190124e-01,9.543455571926810765e-02
7.871485943775099470e-01,8.567447401047206812e-01,8.565441287200326048e-01,8.853289462705864199e-02
7.911646586345381094e-01,8.546962114465007643e-01,8.544983150709810626e-01,8.162993928872613880e-02
7.951807228915661607e-01,8.524814338472866959e-01,8.527780388558652280e-01,7.472570722017625455e-02
7.991967871485943231e-01,8.504017824628197220e-01,8.507565204487307353e-01,6.782338870146317755e-02
8.032128514056223745e-01,8.481547185398913280e-01,8.490677294321494761e-01,6.092335877800444249e-02
8.072289156626505369e-01,8.460371154294070717e-01,8.470764647413484560e-01,5.402921915239418393e-02
8.112449799196785882e-01,8.437501845265231726e-01,8.454258110624998102e-01,4.714178489806465644e-02
8.152610441767067506e-01,8.415862850415335439e-01,8.434721031944717451e-01,4.026516096315562593e-02
8.192771084337349130e-01,8.392502332313460656e-01,8.418677206632060317e-01,3.340070340074340755e-02
8.232931726907629644e-01,8.370298510337222941e-01,8.399605176268724049e-01,2.655313258165378429e-02
8.273092369477911268e-01,8.346333926626787747e-01,8.384123522351560887e-01,1.972446898401640156e-02
8.313253012048191781e-01,8.323441069853567686e-01,8.365626148055917977e-01,1.292018537749191516e-02
8.353413654618473405e-01,8.298734935001590429e-01,8.350828298470330813e-01,6.143117511489259823e-03
8.393574297188753919e-01,8.275001774764738638e-01,8.333039828251760373e-01,-6.003422749864566936e-04
8.433734939759035543e-01,8.249386804756125846e-01,8.319074562161401509e-01,-7.306358759910894403e-03
8.473895582329316056e-01,8.224629367149437487e-01,8.302159429336711804e-01,-1.396741612649512847e-02
8.514056224899597680e-01,8.197902306205753220e-01,8.289208789142066269e-01,-2.057845490487125381e-02
8.554216867469878194e-01,8.171897187582966016e-01,8.273368440916016864e-01,-2.713058722500553618e-02
8.594377510040159818e-01,8.143811472013783304e-01,8.261655274788560765e-01,-3.361725527628412619e-02
8.634538152610441442e-01,8.116287870855111164e-01,8.247136604567781859e-01,-4.002789629395049620e-02
8.674698795180721955e-01,8.086544963494504135e-01,8.236933895539355621e-01,-4.635412013530508524e-02
8.714859437751003579e-01,8.057175302326013977e-01,8.224039691139828356e-01,-5.258332042410739787e-02
8.755020080321284093e-01,8.025414533894231761e-01,8.215682140013311763e-01,-5.870486800484769896e-02
8.795180722891565717e-01,7.993803515684972938e-01,8.204784083838873032e-01,-6.470366427117754671e-02
8.835341365461846230e-01,7.959590289975403410e-01,8.198682557381006264e-01,-7.056634623731616873e-02
8.875502008032127854e-01,7.925262266782788778e-01,8.190237483878602953e-01,-7.627477761562194425e-02
8.915662650602408368e-01,7.888074535628706307e-01,8.186897138148486741e-01,-8.181225999820454509e-02
8.955823293172689992e-01,7.850459136283873818e-01,8.181467488156187740e-01,-8.715695671441416048e-02
8.995983935742970505e-01,7.809672143464735372e-01,8.181510653607677597e-01,-9.228810309958246361e-02
9.036144578313252129e-01,7.768088230470849842e-01,8.179790394228541039e-01,-9.717935754098022683e-02
9.076305220883533753e-01,7.722957683180519117e-01,8.183985700882281389e-01,-1.018050019672119694e-01
9.116465863453814267e-01,7.676595912773414021e-01,8.186833448184147599e-01,-1.061332137599689390e-01
9.156626506024095891e-01,7.626239995351423717e-01,8.196133231404820751e-01,-1.101322453553673364e-01
9.196787148594376404e-01,7.574144574031432819e-01,8.204614990651144524e-01,-1.137636098253623357e-01
9.236947791164658028e-01,7.517525611639833683e-01,8.220203837127474378e-01,-1.169882257483211840e-01
9.277108433734938542e-01,7.458576323158935262e-01,8.235648769119003898e-01,-1.197595081924731630e-01
9.317269076305220166e-01,7.394483484036863397e-01,8.259007274024577905e-01,-1.220294616606666244e-01
9.357429718875500679e-01,7.327379759092754741e-01,8.283081377108511001e-01,-1.237416668409371950e-01
9.397590361445782303e-01,7.254415013454177386e-01,8.316071003505537407e-01,-1.248373002768708995e-01
9.437751004016063927e-01,7.177664793808631316e-01,8.350875843830193324e-01,-1.252480054116150154e-01
9.477911646586344441e-01,7.094235489421286678e-01,8.395853556006674934e-01,-1.249018123995411511e-01
9.518072289156626065e-01,7.006152960239512284e-01,8.444060635178118890e-01,-1.237158793403161788e-01
9.558232931726906578e-01,6.910475882421892591e-01,8.504036302395757696e-01,-1.216022788725406312e-01
9.598393574297188202e-01,6.809193849894255024e-01,8.569073079049873698e-01,-1.184605914900547508e-01
9.638554216867468716e-01,6.699317520682697147e-01,8.647929504821190161e-01,-1.141835164659788099e-01
9.678714859437750340e-01,6.582822273615517306e-01,8.734241784568302913e-01,-1.086492926964706951e-01
9.718875502008030853e-01,6.456676434527286457e-01,8.837048329008974079e-01,-1.017270787261898429e-01
9.759036144578312477e-01,6.322875199887330044e-01,8.950477995132037901e-01,-9.326916572235684211e-02
9.799196787148592991e-01,6.178358667725984965e-01,9.083947195335944080e-01,-8.311605245062836378e-02
9.839357429718874615e-01,6.025191879754949742e-01,9.232288219673504548e-01,-7.108839616984520549e-02
9.879518072289156239e-01,5.860311733718700511e-01,9.405456227161115290e-01,-5.699167884816365437e-02
9.919678714859436752e-01,5.685923563377832668e-01,9.599293338693135613e-01,-4.060780842027902210e-02
9.959839357429718376e-01,5.498998962808523405e-01,9.824560138857179048e-01,-2.169922401983569518e-02
1.000000000000000000e+00,5.301978696496358889e-01,1.007856847977238290e+00,0.000000000000000000e+00
